iteration,epoch,batch_in_epoch,batches_per_epoch,loss_instant,loss_running_avg
45989,274,125,168,6.8451e-08,0.0016783
45994,274,130,168,1.1642e-09,0.0016781
45999,274,135,168,4.1093e-07,0.0016779
46004,274,140,168,2.7869e-07,0.0016777
46009,274,145,168,9.802e-08,0.0016775
46014,274,150,168,2.1094e-07,0.0016774
46019,274,155,168,2.4214e-08,0.0016772
46024,274,160,168,4.9936e-07,0.001677
46029,274,165,168,3.2107e-07,0.0016768
46200,276,0,168,2.9927e-06,0.0016706
46205,276,5,168,4.4034e-06,0.0016704
46210,276,10,168,8.1491e-09,0.0016703
46215,276,15,168,7.4272e-08,0.0016701
46220,276,20,168,1.4203e-08,0.0016699
46225,276,25,168,5.0757e-08,0.0016697
46230,276,30,168,2.0256e-08,0.0016695
46235,276,35,168,1.3737e-08,0.0016694
46240,276,40,168,1.3457e-07,0.0016692
46245,276,45,168,1.2573e-08,0.001669
46250,276,50,168,4.2142e-08,0.0016688
46255,276,55,168,2.277e-07,0.0016686
46260,276,60,168,4.1211e-08,0.0016685
46265,276,65,168,4.1909e-08,0.0016683
46270,276,70,168,1.0433e-06,0.0016681
46275,276,75,168,9.7789e-09,0.0016679
46280,276,80,168,6.2864e-09,0.0016677
46285,276,85,168,1.7834e-07,0.0016675
46290,276,90,168,2.3283e-10,0.0016674
46295,276,95,168,5.5879e-09,0.0016672
46300,276,100,168,1.1874e-08,0.001667
46305,276,105,168,1.6042e-07,0.0016668
46310,276,110,168,1.1292e-07,0.0016666
46315,276,115,168,2.794e-09,0.0016665
46320,276,120,168,1.0943e-08,0.0016663
46325,276,125,168,1.0943e-08,0.0016661
46330,276,130,168,7.2863e-07,0.0016659
46335,276,135,168,6.2864e-09,0.0016657
46340,276,140,168,1.6997e-08,0.0016656
46345,276,145,168,5.7763e-07,0.0016654
46350,276,150,168,5.6112e-08,0.0016652
46355,276,155,168,6.9849e-09,0.001665
46360,276,160,168,2.3283e-08,0.0016648
46365,276,165,168,0.0,0.0016647
46536,278,0,168,3.8184e-08,0.0016587
46541,278,5,168,5.2852e-08,0.0016585
46546,278,10,168,6.5796e-07,0.0016584
46551,278,15,168,1.7229e-08,0.0016582
46556,278,20,168,1.2319e-05,0.001658
46561,278,25,168,1.5041e-07,0.0016578
46566,278,30,168,3.6639e-06,0.0016577
46571,278,35,168,3.6461e-07,0.0016575
46576,278,40,168,4.866e-07,0.0016573
46581,278,45,168,2.8334e-07,0.0016571
46586,278,50,168,1.8696e-07,0.0016569
46591,278,55,168,3.1432e-07,0.0016568
46596,278,60,168,3.1315e-07,0.0016566
46601,278,65,168,1.4435e-07,0.0016564
46606,278,70,168,1.1472e-05,0.0016562
46611,278,75,168,4.0789e-07,0.001656
46616,278,80,168,3.9719e-07,0.0016559
46621,278,85,168,2.6565e-07,0.0016557
46626,278,90,168,1.5343e-07,0.0016555
46631,278,95,168,1.2782e-07,0.0016553
46636,278,100,168,1.241e-07,0.0016552
46641,278,105,168,8.8476e-09,0.001655
46646,278,110,168,5.1223e-09,0.0016548
46651,278,115,168,1.7229e-08,0.0016546
46656,278,120,168,3.9814e-08,0.0016544
46661,278,125,168,5.9065e-07,0.0016543
46666,278,130,168,5.6177e-07,0.0016541
46671,278,135,168,3.2928e-06,0.0016539
46676,278,140,168,2.3982e-08,0.0016537
46681,278,145,168,2.8872e-06,0.0016536
46686,278,150,168,1.619e-06,0.0016534
46691,278,155,168,1.1975e-06,0.0016532
46696,278,160,168,2.1187e-07,0.001653
46701,278,165,168,1.9255e-07,0.0016528
46872,280,0,168,2.9661e-07,0.0016468
46877,280,5,168,9.8487e-08,0.0016467
46882,280,10,168,1.1013e-07,0.0016465
46887,280,15,168,1.9963e-06,0.0016463
46892,280,20,168,1.1013e-07,0.0016461
46897,280,25,168,1.4901e-08,0.001646
46902,280,30,168,9.802e-08,0.0016458
46907,280,35,168,9.7789e-09,0.0016456
46912,280,40,168,8.0559e-08,0.0016454
46917,280,45,168,1.3039e-08,0.0016453
46922,280,50,168,1.0012e-08,0.0016451
46927,280,55,168,2.1816e-07,0.0016449
46932,280,60,168,2.1653e-08,0.0016447
46937,280,65,168,3.3993e-08,0.0016446
46942,280,70,168,2.7008e-08,0.0016444
46947,280,75,168,4.4471e-08,0.0016442
46952,280,80,168,3.5412e-07,0.001644
46957,280,85,168,3.7253e-09,0.0016438
46962,280,90,168,1.6298e-09,0.0016437
46967,280,95,168,3.7951e-08,0.0016435
46972,280,100,168,2.0453e-06,0.0016433
46977,280,105,168,4.3772e-08,0.0016431
46982,280,110,168,3.2082e-07,0.001643
46987,280,115,168,4.447e-08,0.0016428
46992,280,120,168,1.2107e-08,0.0016426
46997,280,125,168,5.7509e-08,0.0016424
47002,280,130,168,4.3539e-08,0.0016423
47007,280,135,168,4.8634e-07,0.0016421
47012,280,140,168,3.2596e-08,0.0016419
47017,280,145,168,1.5367e-08,0.0016417
47022,280,150,168,4.2142e-08,0.0016416
47027,280,155,168,1.0012e-08,0.0016414
47032,280,160,168,8.9174e-08,0.0016412
47037,280,165,168,1.8882e-07,0.001641
47208,282,0,168,6.1622e-07,0.0016351
47213,282,5,168,9.1269e-08,0.001635
47218,282,10,168,1.8859e-08,0.0016348
47223,282,15,168,6.2864e-09,0.0016346
47228,282,20,168,1.0012e-08,0.0016344
47233,282,25,168,1.4668e-08,0.0016343
47238,282,30,168,2.468e-08,0.0016341
47243,282,35,168,3.59e-07,0.0016339
47248,282,40,168,2.9522e-07,0.0016337
47253,282,45,168,6.2398e-08,0.0016336
47258,282,50,168,3.4692e-08,0.0016334
47263,282,55,168,8.1025e-08,0.0016332
47268,282,60,168,6.6861e-07,0.001633
47273,282,65,168,5.5879e-09,0.0016329
47278,282,70,168,1.951e-07,0.0016327
47283,282,75,168,8.1491e-09,0.0016325
47288,282,80,168,4.0745e-08,0.0016323
47293,282,85,168,1.1246e-07,0.0016322
47298,282,90,168,1.0245e-08,0.001632
47303,282,95,168,1.5343e-07,0.0016318
47308,282,100,168,3.7253e-09,0.0016317
47313,282,105,168,3.4226e-08,0.0016315
47318,282,110,168,3.7253e-08,0.0016313
47323,282,115,168,3.4226e-08,0.0016311
47328,282,120,168,5.7975e-08,0.001631
47333,282,125,168,1.5227e-07,0.0016308
47338,282,130,168,2.5146e-08,0.0016306
47343,282,135,168,3.9603e-07,0.0016304
47348,282,140,168,1.5832e-08,0.0016303
47353,282,145,168,1.5273e-07,0.0016301
47358,282,150,168,1.6764e-08,0.0016299
47363,282,155,168,1.4901e-08,0.0016297
47368,282,160,168,4.5843e-07,0.0016296
47373,282,165,168,3.6321e-08,0.0016294
47544,284,0,168,9.546e-09,0.0016236
47549,284,5,168,2.9607e-06,0.0016234
47554,284,10,168,9.1035e-08,0.0016232
47559,284,15,168,1.071e-08,0.0016231
47564,284,20,168,5.3551e-09,0.0016229
47569,284,25,168,4.8894e-09,0.0016227
47574,284,30,168,1.8743e-07,0.0016225
47579,284,35,168,7.4505e-08,0.0016224
47584,284,40,168,2.1886e-08,0.0016222
47589,284,45,168,2.1327e-07,0.001622
47594,284,50,168,2.305e-07,0.0016219
47599,284,55,168,1.6997e-08,0.0016217
47604,284,60,168,2.305e-08,0.0016215
47609,284,65,168,7.6368e-08,0.0016213
47614,284,70,168,1.4203e-08,0.0016212
47619,284,75,168,4.8894e-09,0.001621
47624,284,80,168,1.8789e-07,0.0016208
47629,284,85,168,8.5681e-08,0.0016207
47634,284,90,168,2.631e-08,0.0016205
47639,284,95,168,9.2201e-08,0.0016203
47644,284,100,168,2.305e-08,0.0016201
47649,284,105,168,1.2619e-07,0.00162
47654,284,110,168,1.8859e-08,0.0016198
47659,284,115,168,3.2596e-09,0.0016196
47664,284,120,168,1.1269e-07,0.0016195
47669,284,125,168,2.9802e-08,0.0016193
47674,284,130,168,2.2585e-08,0.0016191
47679,284,135,168,5.2218e-07,0.001619
47684,284,140,168,3.5877e-07,0.0016188
47689,284,145,168,3.7367e-07,0.0016186
47694,284,150,168,4.6333e-08,0.0016184
47699,284,155,168,3.3528e-08,0.0016183
47704,284,160,168,1.9791e-08,0.0016181
47709,284,165,168,7.4506e-09,0.0016179
47880,286,0,168,4.4471e-08,0.0016122
47885,286,5,168,1.8836e-07,0.001612
47890,286,10,168,2.2352e-08,0.0016118
47895,286,15,168,2.4447e-08,0.0016117
47900,286,20,168,5.5879e-09,0.0016115
47905,286,25,168,1.1688e-07,0.0016113
47910,286,30,168,1.2107e-08,0.0016112
47915,286,35,168,1.6531e-08,0.001611
47920,286,40,168,1.0687e-07,0.0016108
47925,286,45,168,3.1384e-07,0.0016107
47930,286,50,168,1.6065e-08,0.0016105
47935,286,55,168,2.0023e-08,0.0016103
47940,286,60,168,1.7509e-07,0.0016102
47945,286,65,168,9.2898e-08,0.00161
47950,286,70,168,1.0943e-08,0.0016098
47955,286,75,168,2.8871e-08,0.0016096
47960,286,80,168,1.234e-08,0.0016095
47965,286,85,168,1.8626e-09,0.0016093
47970,286,90,168,2.5844e-08,0.0016091
47975,286,95,168,1.4435e-08,0.001609
47980,286,100,168,1.1015e-05,0.0016088
47985,286,105,168,8.4983e-08,0.0016086
47990,286,110,168,7.2177e-09,0.0016085
47995,286,115,168,2.5656e-07,0.0016083
48000,286,120,168,6.5658e-08,0.0016081
48005,286,125,168,7.3341e-08,0.001608
48010,286,130,168,1.0926e-06,0.0016078
48015,286,135,168,1.8533e-07,0.0016076
48020,286,140,168,2.8405e-08,0.0016075
48025,286,145,168,5.0058e-08,0.0016073
48030,286,150,168,1.1525e-07,0.0016071
48035,286,155,168,1.0617e-07,0.001607
48040,286,160,168,7.2517e-07,0.0016068
48045,286,165,168,2.163e-07,0.0016066
48216,288,0,168,1.0803e-07,0.0016009
48221,288,5,168,2.0023e-08,0.0016008
48226,288,10,168,2.5611e-09,0.0016006
48231,288,15,168,1.7346e-07,0.0016004
48236,288,20,168,9.0804e-09,0.0016003
48241,288,25,168,8.1955e-08,0.0016001
48246,288,30,168,5.4249e-08,0.0015999
48251,288,35,168,8.8475e-08,0.0015998
48256,288,40,168,9.7789e-09,0.0015996
48261,288,45,168,1.6764e-08,0.0015994
48266,288,50,168,3.2852e-07,0.0015993
48271,288,55,168,4.9006e-07,0.0015991
48276,288,60,168,5.1921e-08,0.0015989
48281,288,65,168,9.7789e-09,0.0015988
48286,288,70,168,1.1595e-07,0.0015986
48291,288,75,168,1.2619e-07,0.0015985
48296,288,80,168,2.2817e-08,0.0015983
48301,288,85,168,1.0035e-07,0.0015981
48306,288,90,168,1.0273e-06,0.001598
48311,288,95,168,2.5285e-07,0.0015978
48316,288,100,168,5.3085e-08,0.0015976
48321,288,105,168,2.0955e-09,0.0015975
48326,288,110,168,8.1491e-09,0.0015973
48331,288,115,168,1.3039e-08,0.0015971
48336,288,120,168,3.2363e-08,0.001597
48341,288,125,168,4.1909e-09,0.0015968
48346,288,130,168,1.241e-07,0.0015966
48351,288,135,168,5.7043e-08,0.0015965
48356,288,140,168,1.9791e-08,0.0015963
48361,288,145,168,4.6566e-09,0.0015961
48366,288,150,168,6.5425e-08,0.001596
48371,288,155,168,1.2458e-06,0.0015958
48376,288,160,168,1.234e-08,0.0015956
48381,288,165,168,1.4901e-08,0.0015955
48552,290,0,168,9.3132e-10,0.0015899
48557,290,5,168,1.0803e-07,0.0015897
48562,290,10,168,1.993e-07,0.0015895
48567,290,15,168,1.4435e-08,0.0015894
48572,290,20,168,3.865e-08,0.0015892
48577,290,25,168,1.5367e-08,0.001589
48582,290,30,168,4.0279e-08,0.0015889
48587,290,35,168,8.1491e-09,0.0015887
48592,290,40,168,2.3749e-08,0.0015886
48597,290,45,168,5.3551e-09,0.0015884
48602,290,50,168,4.5169e-08,0.0015882
48607,290,55,168,2.3283e-09,0.0015881
48612,290,60,168,1.4738e-07,0.0015879
48617,290,65,168,4.0047e-08,0.0015877
48622,290,70,168,9.3132e-10,0.0015876
48627,290,75,168,1.0012e-08,0.0015874
48632,290,80,168,4.2841e-08,0.0015872
48637,290,85,168,4.0047e-08,0.0015871
48642,290,90,168,1.8394e-08,0.0015869
48647,290,95,168,3.4925e-09,0.0015868
48652,290,100,168,6.6356e-08,0.0015866
48657,290,105,168,1.1572e-07,0.0015864
48662,290,110,168,1.2806e-08,0.0015863
48667,290,115,168,1.6298e-08,0.0015861
48672,290,120,168,5.3085e-08,0.0015859
48677,290,125,168,3.2829e-08,0.0015858
48682,290,130,168,1.4435e-08,0.0015856
48687,290,135,168,1.5832e-08,0.0015854
48692,290,140,168,7.5901e-08,0.0015853
48697,290,145,168,1.0268e-07,0.0015851
48702,290,150,168,4.2932e-07,0.001585
48707,290,155,168,5.0496e-07,0.0015848
48712,290,160,168,2.0722e-08,0.0015846
48717,290,165,168,1.397e-08,0.0015845
48888,292,0,168,7.1711e-08,0.0015791
48893,292,5,168,1.071e-08,0.0015789
48898,292,10,168,5.6577e-08,0.0015788
48903,292,15,168,1.5832e-08,0.0015786
48908,292,20,168,4.3255e-07,0.0015784
48913,292,25,168,2.0256e-07,0.0015783
48918,292,30,168,6.9849e-10,0.0015781
48923,292,35,168,3.4505e-07,0.0015779
48928,292,40,168,8.6147e-09,0.0015778
48933,292,45,168,1.1432e-07,0.0015776
48938,292,50,168,2.1187e-08,0.0015775
48943,292,55,168,3.4459e-08,0.0015773
48948,292,60,168,1.376e-07,0.0015771
48953,292,65,168,7.078e-08,0.001577
48958,292,70,168,1.8067e-07,0.0015768
48963,292,75,168,7.575e-07,0.0015766
48968,292,80,168,1.041e-05,0.0015765
48973,292,85,168,5.0757e-08,0.0015763
48978,292,90,168,1.2782e-07,0.0015762
48983,292,95,168,1.4668e-08,0.001576
48988,292,100,168,2.2119e-08,0.0015758
48993,292,105,168,7.7765e-08,0.0015757
48998,292,110,168,5.7975e-08,0.0015755
49003,292,115,168,2.0279e-07,0.0015754
49008,292,120,168,1.9231e-07,0.0015752
49013,292,125,168,3.0685e-07,0.001575
49018,292,130,168,4.3073e-08,0.0015749
49023,292,135,168,1.3038e-08,0.0015747
49028,292,140,168,2.0489e-08,0.0015745
49033,292,145,168,2.3562e-07,0.0015744
49038,292,150,168,4.8845e-07,0.0015742
49043,292,155,168,4.4238e-08,0.0015741
49048,292,160,168,5.0941e-07,0.0015739
49053,292,165,168,6.1467e-08,0.0015737
49224,294,0,168,8.0326e-08,0.0015683
49229,294,5,168,2.1886e-08,0.0015681
49234,294,10,168,2.794e-09,0.001568
49239,294,15,168,3.7486e-08,0.0015678
49244,294,20,168,8.8476e-09,0.0015677
49249,294,25,168,5.8906e-08,0.0015675
49254,294,30,168,1.6764e-08,0.0015673
49259,294,35,168,2.6543e-08,0.0015672
49264,294,40,168,2.5611e-09,0.001567
49269,294,45,168,3.0966e-08,0.0015669
49274,294,50,168,1.1409e-08,0.0015667
49279,294,55,168,5.4016e-08,0.0015665
49284,294,60,168,4.896e-07,0.0015664
49289,294,65,168,3.8204e-07,0.0015662
49294,294,70,168,6.9849e-10,0.0015661
49299,294,75,168,6.0536e-09,0.0015659
49304,294,80,168,6.8918e-08,0.0015657
49309,294,85,168,1.7182e-07,0.0015656
49314,294,90,168,2.3283e-09,0.0015654
49319,294,95,168,8.1491e-09,0.0015653
49324,294,100,168,5.7741e-08,0.0015651
49329,294,105,168,1.0105e-07,0.0015649
49334,294,110,168,5.7975e-08,0.0015648
49339,294,115,168,2.1886e-08,0.0015646
49344,294,120,168,1.5902e-07,0.0015645
49349,294,125,168,1.9836e-07,0.0015643
49354,294,130,168,1.3387e-07,0.0015641
49359,294,135,168,4.4238e-09,0.001564
49364,294,140,168,1.8626e-08,0.0015638
49369,294,145,168,4.1676e-08,0.0015637
49374,294,150,168,2.8871e-08,0.0015635
49379,294,155,168,8.9872e-08,0.0015634
49384,294,160,168,1.0757e-07,0.0015632
49389,294,165,168,1.397e-09,0.001563
49560,296,0,168,3.0268e-08,0.0015585
49565,296,5,168,7.7765e-08,0.0015583
49570,296,10,168,1.7346e-07,0.0015581
49575,296,15,168,3.3341e-07,0.001558
49580,296,20,168,3.8485e-07,0.0015578
49585,296,25,168,1.376e-07,0.0015577
49590,296,30,168,2.5493e-07,0.0015575
49595,296,35,168,9.59e-07,0.0015574
49600,296,40,168,9.7555e-08,0.0015572
49605,296,45,168,4.6632e-07,0.0015571
49610,296,50,168,8.8025e-07,0.0015569
49615,296,55,168,1.5762e-07,0.0015568
49620,296,60,168,8.6147e-09,0.0015566
49625,296,65,168,2.4004e-07,0.0015564
49630,296,70,168,3.8184e-08,0.0015563
49635,296,75,168,1.3145e-05,0.0015561
49640,296,80,168,1.8614e-06,0.001556
49645,296,85,168,9.4296e-08,0.0015558
49650,296,90,168,2.5355e-07,0.0015557
49655,296,95,168,4.5868e-08,0.0015555
49660,296,100,168,1.4249e-07,0.0015553
49665,296,105,168,2.6821e-07,0.0015552
49670,296,110,168,1.7792e-06,0.001555
49675,296,115,168,2.71e-07,0.0015549
49680,296,120,168,6.03e-06,0.0015547
49685,296,125,168,2.3096e-07,0.0015545
49690,296,130,168,2.2119e-08,0.0015544
49695,296,135,168,2.249e-07,0.0015542
49700,296,140,168,1.9883e-07,0.0015541
49705,296,145,168,1.0798e-06,0.0015539
49710,296,150,168,3.1432e-08,0.0015538
49715,296,155,168,5.3318e-08,0.0015536
49720,296,160,168,7.9713e-07,0.0015535
49725,296,165,168,1.3271e-08,0.0015533
49896,298,0,168,7.1054e-06,0.001548
49901,298,5,168,1.7124e-06,0.0015478
49906,298,10,168,2.5611e-08,0.0015477
49911,298,15,168,1.9884e-07,0.0015475
49916,298,20,168,9.8789e-07,0.0015474
49921,298,25,168,5.6832e-07,0.0015472
49926,298,30,168,9.6205e-05,0.0015471
49931,298,35,168,1.986e-07,0.0015469
49936,298,40,168,9.0803e-08,0.0015468
49941,298,45,168,2.0721e-07,0.0015466
49946,298,50,168,6.7813e-07,0.0015464
49951,298,55,168,1.8859e-07,0.0015463
49956,298,60,168,6.7216e-07,0.0015461
49961,298,65,168,7.4505e-08,0.001546
49966,298,70,168,2.8684e-07,0.0015458
49971,298,75,168,6.7055e-08,0.0015457
49976,298,80,168,5.3085e-08,0.0015455
49981,298,85,168,7.6834e-09,0.0015454
49986,298,90,168,3.3993e-08,0.0015452
49991,298,95,168,7.6834e-08,0.001545
49996,298,100,168,3.6554e-08,0.0015449
50001,298,105,168,6.6229e-07,0.0015447
50006,298,110,168,2.6193e-07,0.0015446
50011,298,115,168,4.6566e-09,0.0015444
50016,298,120,168,3.7624e-07,0.0015443
50021,298,125,168,1.0943e-08,0.0015441
50026,298,130,168,3.8414e-07,0.001544
50031,298,135,168,1.1036e-07,0.0015438
50036,298,140,168,1.5017e-07,0.0015437
50041,298,145,168,5.7175e-07,0.0015435
50046,298,150,168,1.084e-06,0.0015433
50051,298,155,168,3.9348e-08,0.0015432
50056,298,160,168,1.7229e-08,0.001543
50061,298,165,168,3.4925e-09,0.0015429
50232,300,0,168,2.2654e-07,0.0015377
50237,300,5,168,2.2817e-08,0.0015375
50242,300,10,168,5.4779e-07,0.0015373
50247,300,15,168,2.8357e-07,0.0015372
50252,300,20,168,6.3554e-07,0.001537
50257,300,25,168,7.8696e-08,0.0015369
50262,300,30,168,1.3271e-08,0.0015367
50267,300,35,168,1.7716e-06,0.0015366
50272,300,40,168,1.7136e-07,0.0015364
50277,300,45,168,1.7462e-08,0.0015363
50282,300,50,168,1.0384e-07,0.0015361
50287,300,55,168,1.1222e-07,0.001536
50292,300,60,168,6.1467e-08,0.0015358
50297,300,65,168,2.8871e-08,0.0015357
50302,300,70,168,3.865e-08,0.0015355
50307,300,75,168,1.2526e-07,0.0015354
50312,300,80,168,9.3132e-09,0.0015352
50317,300,85,168,1.6764e-08,0.0015351
50322,300,90,168,2.1327e-07,0.0015349
50327,300,95,168,3.4925e-09,0.0015347
50332,300,100,168,2.3189e-07,0.0015346
50337,300,105,168,1.3166e-06,0.0015344
50342,300,110,168,2.9569e-08,0.0015343
50347,300,115,168,3.7343e-07,0.0015341
50352,300,120,168,5.8207e-08,0.001534
50357,300,125,168,2.6495e-07,0.0015338
50362,300,130,168,1.2759e-07,0.0015337
50367,300,135,168,2.2909e-07,0.0015335
50372,300,140,168,4.028e-08,0.0015334
50377,300,145,168,1.8696e-07,0.0015332
50382,300,150,168,1.0943e-07,0.0015331
50387,300,155,168,1.3271e-08,0.0015329
50392,300,160,168,2.6169e-07,0.0015328
50397,300,165,168,2.6543e-08,0.0015326
50568,302,0,168,3.4925e-09,0.0015274
50573,302,5,168,6.9849e-10,0.0015273
50578,302,10,168,2.9569e-08,0.0015271
50583,302,15,168,0.0,0.001527
50588,302,20,168,4.4005e-08,0.0015268
50593,302,25,168,1.071e-08,0.0015267
50598,302,30,168,1.078e-07,0.0015265
50603,302,35,168,4.8894e-09,0.0015264
50608,302,40,168,1.6298e-07,0.0015262
50613,302,45,168,3.2862e-06,0.0015261
50618,302,50,168,1.5949e-07,0.0015259
50623,302,55,168,5.0757e-08,0.0015258
50628,302,60,168,1.3853e-07,0.0015256
50633,302,65,168,7.9162e-09,0.0015255
50638,302,70,168,1.0012e-08,0.0015253
50643,302,75,168,2e-07,0.0015252
50648,302,80,168,5.5879e-08,0.001525
50653,302,85,168,7.567e-08,0.0015249
50658,302,90,168,1.7695e-08,0.0015247
50663,302,95,168,4.8101e-07,0.0015246
50668,302,100,168,1.2875e-07,0.0015244
50673,302,105,168,3.0268e-08,0.0015243
50678,302,110,168,4.1444e-08,0.0015241
50683,302,115,168,2.4447e-08,0.001524
50688,302,120,168,1.0454e-07,0.0015238
50693,302,125,168,3.1501e-07,0.0015237
50698,302,130,168,2.0023e-08,0.0015235
50703,302,135,168,2.121e-07,0.0015234
50708,302,140,168,1.1664e-06,0.0015232
50713,302,145,168,5.3551e-08,0.0015231
50718,302,150,168,1.3062e-07,0.0015229
50723,302,155,168,1.4226e-07,0.0015228
50728,302,160,168,8.475e-08,0.0015226
50733,302,165,168,2.7963e-07,0.0015225
50904,304,0,168,4.1211e-08,0.0015174
50909,304,5,168,3.1664e-07,0.0015172
50914,304,10,168,6.7932e-07,0.0015171
50919,304,15,168,9.0804e-09,0.0015169
50924,304,20,168,2.0955e-08,0.0015168
50929,304,25,168,1.8859e-08,0.0015166
50934,304,30,168,1.5134e-08,0.0015165
50939,304,35,168,7.5902e-08,0.0015163
50944,304,40,168,3.865e-08,0.0015162
50949,304,45,168,1.0384e-07,0.001516
50954,304,50,168,2.5378e-08,0.0015159
50959,304,55,168,1.2107e-07,0.0015157
50964,304,60,168,2.5611e-09,0.0015156
50969,304,65,168,7.5437e-08,0.0015154
50974,304,70,168,5.4573e-07,0.0015153
50979,304,75,168,1.2107e-08,0.0015151
50984,304,80,168,1.3341e-07,0.001515
50989,304,85,168,4.8539e-07,0.0015148
50994,304,90,168,7.8929e-08,0.0015147
50999,304,95,168,1.3504e-08,0.0015145
51004,304,100,168,2.4913e-08,0.0015144
51009,304,105,168,8.6147e-09,0.0015142
51014,304,110,168,1.702e-07,0.0015141
51019,304,115,168,9.4761e-08,0.0015139
51024,304,120,168,6.3926e-07,0.0015138
51029,304,125,168,3.3993e-08,0.0015136
51034,304,130,168,8.5772e-06,0.0015135
51039,304,135,168,2.9569e-08,0.0015133
51044,304,140,168,3.2131e-08,0.0015132
51049,304,145,168,3.0966e-08,0.001513
51054,304,150,168,1.3248e-07,0.0015129
51059,304,155,168,5.6876e-07,0.0015127
51064,304,160,168,2.6169e-07,0.0015126
51069,304,165,168,4.5539e-07,0.0015124
51240,306,0,168,2.6565e-07,0.0015074
51245,306,5,168,2.3189e-07,0.0015073
51250,306,10,168,8.7544e-08,0.0015071
51255,306,15,168,3.2851e-07,0.001507
51260,306,20,168,5.6345e-08,0.0015068
51265,306,25,168,7.4425e-07,0.0015067
51270,306,30,168,3.7951e-08,0.0015065
51275,306,35,168,1.8626e-08,0.0015064
51280,306,40,168,1.6601e-07,0.0015062
51285,306,45,168,4.5867e-08,0.0015061
51290,306,50,168,1.3271e-08,0.0015059
51295,306,55,168,9.7073e-07,0.0015058
51300,306,60,168,1.3224e-07,0.0015057
51305,306,65,168,2.794e-08,0.0015055
51310,306,70,168,5.7509e-08,0.0015054
51315,306,75,168,6.0536e-09,0.0015052
51320,306,80,168,1.3667e-07,0.0015051
51325,306,85,168,1.1129e-07,0.0015049
51330,306,90,168,7.9162e-08,0.0015048
51335,306,95,168,6.333e-08,0.0015046
